"Id","SalePrice"
1461,119997.380998138
1462,147039.810281341
1463,161999.088081316
1464,178243.051910887
1465,205089.361978404
1466,175236.510089053
1467,167480.248678757
1468,171366.34358265
1469,187666.90195734
1470,120417.133822847
1471,195527.62397412
1472,128530.866035424
1473,118785.042001233
1474,162759.881017622
1475,147934.433546805
1476,310765.326120096
1477,241030.486111811
1478,279582.664341359
1479,260143.019219787
1480,368488.659946798
1481,276300.677921754
1482,218445.215489919
1483,172680.005595686
1484,183528.972407268
1485,184779.548743562
1486,201265.865852716
1487,282859.257484335
1488,246971.771459715
1489,187612.470504227
1490,184170.349904269
1491,194873.089232567
1492,114116.169583489
1493,179643.559398331
1494,267150.707897991
1495,266633.313274985
1496,204331.921806522
1497,195121.178120495
1498,177486.504106759
1499,177842.635588367
1500,161811.916689728
1501,166619.665323453
1502,172790.480033389
1503,243434.004037995
1504,227956.344708972
1505,202801.695607555
1506,182842.649825893
1507,207456.542827434
1508,184806.940419135
1509,165123.215854605
1510,143482.842013232
1511,143234.792490708
1512,154001.829114993
1513,161574.157001093
1514,144187.245870322
1515,185301.049987592
1516,157422.190148219
1517,151708.419869566
1518,150596.09294535
1519,201581.675875444
1520,129766.506038573
1521,131819.832578359
1522,170109.35601386
1523,114626.232177794
1524,121332.65059075
1525,121159.662534146
1526,122085.636997741
1527,116712.907999052
1528,145227.688344578
1529,139893.150460202
1530,171297.832987257
1531,120069.96316037
1532,107268.575437743
1533,137128.544024558
1534,138883.83843269
1535,141698.671049876
1536,120568.992984781
1537,88055.8210849218
1538,173211.538938504
1539,204486.697804619
1540,126342.881671274
1541,151559.044942252
1542,136657.801728899
1543,185734.542837585
1544,95831.201747398
1545,127345.919023868
1546,143348.11160666
1547,128497.257854567
1548,135796.961713596
1549,127082.549751628
1550,136685.899183666
1551,132456.471706611
1552,130453.240290622
1553,135065.184628017
1554,136167.552715205
1555,147745.481643514
1556,116906.599905648
1557,117437.016893499
1558,124524.972392375
1559,109384.643270492
1560,142122.626520614
1561,125382.945286516
1562,126585.380958979
1563,121013.396386964
1564,158149.502380064
1565,146020.825533698
1566,203456.025144907
1567,105310.168904767
1568,189286.068058868
1569,117508.118585732
1570,140649.814269941
1571,123186.192667747
1572,136331.303703265
1573,212234.545111349
1574,141111.764544946
1575,200321.770077417
1576,210591.302119693
1577,188568.805160131
1578,152441.344724339
1579,139033.158375033
1580,198937.016512618
1581,131033.894037234
1582,130541.148742229
1583,273500.738512994
1584,214435.340841536
1585,149657.099009122
1586,90337.2387890525
1587,116412.500170085
1588,133851.773494126
1589,114072.756324151
1590,144992.853918303
1591,101738.834011755
1592,132397.872997831
1593,139453.311101429
1594,128582.111211067
1595,125048.380326472
1596,198239.397909418
1597,164899.931324481
1598,190096.484956598
1599,190223.138850648
1600,192884.863960687
1601,76465.0224460829
1602,129544.130666963
1603,103979.468737706
1604,227270.13458802
1605,244041.717822368
1606,163539.754804788
1607,190429.614850353
1608,210957.937033988
1609,187877.068753349
1610,149990.300204702
1611,143748.083321586
1612,160206.325486551
1613,155555.086458992
1614,125183.103394357
1615,99962.7903863563
1616,99789.1011868553
1617,107665.205652405
1618,126234.427499921
1619,131686.073094813
1620,176729.321578984
1621,141841.790848173
1622,136422.602902894
1623,238483.868061177
1624,186412.290185061
1625,131611.136124754
